0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.4993075728416443,0.2933209538459778,-0.6214781403541565,0.9953581690788269,0.517366349697113,0.28143200278282166,-0.6556817293167114,0.9948347210884094,0.5281705856323242,0.27880850434303284,-0.6556040048599243,0.9947110414505005,0.5394247770309448,0.2745959460735321,-0.6556553840637207,0.9939176440238953,0.49305883049964905,0.2748936414718628,-0.6567217111587524,0.9949997067451477,0.48596587777137756,0.2673701345920563,-0.6570064425468445,0.9947355389595032,0.47957080602645874,0.260043203830719,-0.6572178602218628,0.9953620433807373,0.5599796772003174,0.21240882575511932,-0.5869275331497192,0.9975864887237549,0.4679175019264221,0.2037888914346695,-0.5868872404098511,0.998141348361969,0.5180581212043762,0.2834434509277344,-0.5664745569229126,0.9982592463493347,0.48980531096458435,0.27760735154151917,-0.5682989358901978,0.9985134601593018,0.6242392063140869,0.19585928320884705,-0.43092218041419983,0.9999005794525146,0.39820346236228943,0.12486079335212708,-0.4239007532596588,0.999962329864502,0.6250238418579102,0.3384522795677185,-0.4911499619483948,0.9262797236442566,0.3623583912849426,0.3290424048900604,-0.5623483657836914,0.9854841232299805,0.459097295999527,0.32636019587516785,-0.649904191493988,0.8167226910591125,0.542378306388855,0.3030460476875305,-0.7136368751525879,0.9274052977561951,0.40997061133384705,0.333902508020401,-0.6907166838645935,0.6727693676948547,0.5973261594772339,0.30048224329948425,-0.7523488402366638,0.7731316685676575,0.40261560678482056,0.3160410523414612,-0.6674502491950989,0.6629593968391418,0.605757474899292,0.2681611180305481,-0.706119954586029,0.7409166693687439,0.41725462675094604,0.31387853622436523,-0.6349253058433533,0.5920829772949219,0.5906064510345459,0.2719603180885315,-0.6909390687942505,0.6732414364814758,0.5646279454231262,0.4864768385887146,0.0189060065895319,0.9981651902198792,0.4166123867034912,0.47134700417518616,-0.01842017099261284,0.998543918132782,0.5905312299728394,0.6824882626533508,-0.37874022126197815,0.5048240423202515,0.3635212182998657,0.6956865787506104,-0.4348933696746826,0.5776219367980957,0.5565319061279297,1.0189610719680786,-0.165226012468338,0.13571245968341827,0.35674142837524414,1.0196260213851929,-0.2620788812637329,0.22573326528072357,0.5607514381408691,1.0109381675720215,-0.15049207210540771,0.124148428440094,0.3599235713481903,1.0644015073776245,-0.25113222002983093,0.1515348255634308,0.5755553841590881,1.1418207883834839,-0.3607904016971588,0.17569805681705475,0.34585121273994446,1.1409633159637451,-0.48253941535949707,0.24564410746097565
0.4992016851902008,0.2932947278022766,-0.6449777483940125,0.9956697225570679,0.517320990562439,0.2811015248298645,-0.6794756650924683,0.995195746421814,0.5281949639320374,0.2775896489620209,-0.6794057488441467,0.9950844049453735,0.5394060015678406,0.27398011088371277,-0.6794701814651489,0.9943439960479736,0.4930388331413269,0.2739957273006439,-0.6816062331199646,0.9953227639198303,0.4859545826911926,0.2665572762489319,-0.681902289390564,0.9950726628303528,0.47955575585365295,0.2594428062438965,-0.6821218132972717,0.9956569671630859,0.5583850741386414,0.21242938935756683,-0.6047545075416565,0.997765064239502,0.4674850106239319,0.20396403968334198,-0.610135018825531,0.9982592463493347,0.5171915888786316,0.28376489877700806,-0.5873238444328308,0.9983798861503601,0.48936471343040466,0.2776528596878052,-0.5908840894699097,0.9986064434051514,0.6229163408279419,0.19486865401268005,-0.44852933287620544,0.9999063611030579,0.3973004221916199,0.1258365958929062,-0.44062525033950806,0.9999638199806213,0.6249804496765137,0.3391338586807251,-0.5052835941314697,0.9283970594406128,0.3643421530723572,0.32922160625457764,-0.5837268829345703,0.9845866560935974,0.45315784215927124,0.32761433720588684,-0.6565093398094177,0.821586012840271,0.542282223701477,0.30254125595092773,-0.7197577357292175,0.9255878925323486,0.3946264386177063,0.36441347002983093,-0.7007913589477539,0.6795699596405029,0.5976420044898987,0.3006768226623535,-0.7549251317977905,0.7717121243476868,0.38706669211387634,0.3230527639389038,-0.6783643364906311,0.6705436110496521,0.6062896251678467,0.2676698863506317,-0.7342724800109863,0.740135133266449,0.39995959401130676,0.3161286413669586,-0.6419724225997925,0.5993251204490662,0.5890907645225525,0.2721978724002838,-0.7087081074714661,0.6728483438491821,0.5640052556991577,0.4869033098220825,0.022504504770040512,0.998193085193634,0.4159397482872009,0.4719873368740082,-0.02204628475010395,0.9985478520393372,0.5902329683303833,0.6832468509674072,-0.3179329037666321,0.4984869360923767,0.36312347650527954,0.6962706446647644,-0.3966880440711975,0.5672737956047058,0.5580317974090576,1.013199806213379,-0.0845872014760971,0.13222099840641022,0.35601577162742615,1.0202791690826416,-0.20217008888721466,0.21986062824726105,0.5591980218887329,1.0111536979675293,-0.06861680746078491,0.121867835521698,0.35838958621025085,1.0646218061447144,-0.18923313915729523,0.14964711666107178,0.576419472694397,1.142310380935669,-0.26342469453811646,0.1724466234445572,0.3476581275463104,1.1412156820297241,-0.4139559268951416,0.24115177989006042
0.49498122930526733,0.3041130304336548,-0.6584234237670898,0.9958631992340088,0.513661801815033,0.2945101857185364,-0.6929385662078857,0.9954165816307068,0.5240777730941772,0.29187557101249695,-0.6928561925888062,0.995322585105896,0.5350798964500427,0.28917866945266724,-0.6929264068603516,0.9946258664131165,0.48937782645225525,0.2892734110355377,-0.6949633955955505,0.99549400806427,0.482066810131073,0.28313615918159485,-0.6952723264694214,0.9952573180198669,0.47558337450027466,0.276879221200943,-0.6955076456069946,0.9958191514015198,0.5508803129196167,0.23523856699466705,-0.6164737343788147,0.9978837370872498,0.46216535568237305,0.2216404229402542,-0.6195272207260132,0.9983250498771667,0.5123773813247681,0.2951246201992035,-0.6016126275062561,0.9984577298164368,0.4840463697910309,0.2910284399986267,-0.6048563718795776,0.9986528754234314,0.620231568813324,0.19516617059707642,-0.45892563462257385,0.9999121427536011,0.3937583863735199,0.13174603879451752,-0.448045015335083,0.9999648332595825,0.6248077750205994,0.33960047364234924,-0.5627029538154602,0.9304832816123962,0.3605475425720215,0.32952752709388733,-0.6255256533622742,0.9847714304924011,0.4494788646697998,0.33043891191482544,-0.7586014270782471,0.8270520567893982,0.5405775904655457,0.3020857870578766,-0.7932900190353394,0.9262108206748962,0.3932649791240692,0.3595196008682251,-0.807074248790741,0.6857064366340637,0.5938379168510437,0.29976457357406616,-0.8318964242935181,0.7721405029296875,0.3784990906715393,0.33689942955970764,-0.7741886377334595,0.6764308214187622,0.6033462285995483,0.2675497829914093,-0.7827047109603882,0.7400551438331604,0.3916531205177307,0.32855769991874695,-0.7405839562416077,0.6037756204605103,0.5879477262496948,0.27306222915649414,-0.7690712213516235,0.6723160743713379,0.5623984932899475,0.4872673749923706,0.02244778722524643,0.9982523918151855,0.415536105632782,0.4723908007144928,-0.021984156221151352,0.9985767006874084,0.5901583433151245,0.6841420531272888,-0.3820364773273468,0.4964669942855835,0.3626510500907898,0.6955429911613464,-0.4468255043029785,0.569143533706665,0.5589286088943481,1.0042887926101685,-0.14959073066711426,0.12998412549495697,0.36010271310806274,1.0112454891204834,-0.25344377756118774,0.21582946181297302,0.5501936078071594,1.0117967128753662,-0.13395270705223083,0.11958915740251541,0.35879063606262207,1.0596884489059448,-0.2394649088382721,0.1479445844888687,0.5720442533493042,1.1407055854797363,-0.33630678057670593,0.1697651743888855,0.34878700971603394,1.1385377645492554,-0.4588053822517395,0.23823563754558563
0.49281254410743713,0.3072527050971985,-0.6646202802658081,0.9959946870803833,0.5119553804397583,0.29840877652168274,-0.7000083923339844,0.995577335357666,0.5222105979919434,0.2960320711135864,-0.6999210119247437,0.9955034255981445,0.533115029335022,0.29364636540412903,-0.6999902129173279,0.9948495030403137,0.4877777099609375,0.29338598251342773,-0.7018308043479919,0.9955980777740479,0.4805587828159332,0.28744107484817505,-0.7021417617797852,0.995369017124176,0.47421640157699585,0.28139978647232056,-0.7023800611495972,0.9959092736244202,0.547760546207428,0.24254576861858368,-0.6175848245620728,0.9979735612869263,0.46040838956832886,0.22787170112133026,-0.6184545159339905,0.9983587265014648,0.5097082257270813,0.29884472489356995,-0.6084246039390564,0.9985111951828003,0.4814017415046692,0.29473719000816345,-0.6112365126609802,0.9986717104911804,0.6180518865585327,0.19544805586338043,-0.4599975049495697,0.9999175667762756,0.392193078994751,0.13567407429218292,-0.4488815367221832,0.9999653697013855,0.6247454285621643,0.33751896023750305,-0.5907469391822815,0.9333450794219971,0.3581532835960388,0.3295971751213074,-0.6452021598815918,0.9849403500556946,0.4497436583042145,0.3313596546649933,-0.7998365163803101,0.834333062171936,0.5395680665969849,0.3012925386428833,-0.8246710896492004,0.9260135889053345,0.39377641677856445,0.354402631521225,-0.8512595295906067,0.6945157647132874,0.5913714170455933,0.2987908720970154,-0.8658977746963501,0.7707861065864563,0.37859565019607544,0.3383106291294098,-0.8161943554878235,0.6849127411842346,0.6011170148849487,0.2672646641731262,-0.8110212087631226,0.7381205558776855,0.39186185598373413,0.3305332362651825,-0.7815440893173218,0.6111437082290649,0.5872772336006165,0.27438783645629883,-0.7984554171562195,0.669614315032959,0.5614524483680725,0.4875480830669403,0.02236383780837059,0.9983171224594116,0.4154253900051117,0.47270092368125916,-0.02190435864031315,0.9986029267311096,0.5899015665054321,0.684041440486908,-0.3951833248138428,0.49536895751953125,0.36237943172454834,0.6952491402626038,-0.45198768377304077,0.5691651701927185,0.5600430965423584,0.9995515942573547,-0.174150288105011,0.12842026352882385,0.36249732971191406,1.0073747634887695,-0.26880109310150146,0.21220993995666504,0.551681637763977,1.012866497039795,-0.159843310713768,0.1175837442278862,0.35913795232772827,1.0565109252929688,-0.2560136020183563,0.14626643061637878,0.5709630846977234,1.1368244886398315,-0.3677564859390259,0.16815342009067535,0.349954754114151,1.1342426538467407,-0.4785293638706207,0.23630233108997345
0.4914936125278473,0.30712005496025085,-0.6757938265800476,0.9960954189300537,0.5104968547821045,0.29809293150901794,-0.7102519869804382,0.995707094669342,0.520723819732666,0.2956254780292511,-0.710175633430481,0.9956443309783936,0.5316174626350403,0.293136864900589,-0.7102484107017517,0.9950322508811951,0.4862496256828308,0.29308784008026123,-0.7109382152557373,0.9956672787666321,0.4790695607662201,0.28711551427841187,-0.7112419009208679,0.9954249262809753,0.47271648049354553,0.2811388075351715,-0.7114378213882446,0.9959484338760376,0.545508861541748,0.2420797348022461,-0.6220365762710571,0.9980478882789612,0.4588187634944916,0.22921222448349,-0.620012640953064,0.9983753561973572,0.508236289024353,0.2984197437763214,-0.6149576902389526,0.9985550045967102,0.4801558554172516,0.294219970703125,-0.6160736680030823,0.99868243932724,0.6152066588401794,0.19571703672409058,-0.4618419110774994,0.9999220371246338,0.3908769190311432,0.14090220630168915,-0.45152950286865234,0.9999648928642273,0.6247256994247437,0.33601656556129456,-0.6102454662322998,0.9362999200820923,0.3566938042640686,0.3296714723110199,-0.664593517780304,0.985019326210022,0.4498726427555084,0.33242830634117126,-0.8300264477729797,0.8417608737945557,0.5348979234695435,0.30143171548843384,-0.8661864995956421,0.9265764951705933,0.3948618769645691,0.35246706008911133,-0.8860371708869934,0.7045069932937622,0.5854407548904419,0.29856395721435547,-0.9120723605155945,0.7723103761672974,0.37952667474746704,0.33672505617141724,-0.8528704643249512,0.695081353187561,0.5945485234260559,0.2672557830810547,-0.8594080805778503,0.7398621439933777,0.3935454189777374,0.3316577970981598,-0.8131181597709656,0.6207354068756104,0.5855368375778198,0.27487611770629883,-0.8414660692214966,0.6713347434997559,0.5603314638137817,0.48804622888565063,0.02145739458501339,0.9983499050140381,0.41456252336502075,0.47287434339523315,-0.020999733358621597,0.9986132383346558,0.5898040533065796,0.6888225674629211,-0.39100974798202515,0.4936266243457794,0.3618732690811157,0.6954113245010376,-0.4516260027885437,0.5682459473609924,0.560890793800354,0.9993855953216553,-0.15267989039421082,0.12642572820186615,0.3656480014324188,1.008286476135254,-0.25477033853530884,0.2080647349357605,0.5522943735122681,1.0137593746185303,-0.13478966057300568,0.1147424727678299,0.36139193177223206,1.0573071241378784,-0.23838727176189423,0.14404375851154327,0.5694838166236877,1.1371979713439941,-0.3445310890674591,0.16524635255336761,0.3515996038913727,1.134539246559143,-0.4606267809867859,0.23257499933242798
0.49070030450820923,0.30849406123161316,-0.584445595741272,0.9963017702102661,0.5094110369682312,0.29884469509124756,-0.6211056709289551,0.9959461092948914,0.5200525522232056,0.29566213488578796,-0.6210775971412659,0.9958838820457458,0.5312097668647766,0.2929961383342743,-0.6211145520210266,0.9953139424324036,0.48437419533729553,0.2946871221065521,-0.6211949586868286,0.995888888835907,0.477144330739975,0.28930264711380005,-0.6214677095413208,0.9956507682800293,0.47069770097732544,0.28431180119514465,-0.6216943264007568,0.9961581826210022,0.5461033582687378,0.2439320832490921,-0.5651475787162781,0.9981598258018494,0.45683878660202026,0.23429931700229645,-0.5607401728630066,0.9984563589096069,0.5082442164421082,0.3000458776950836,-0.5345252752304077,0.9986249804496765,0.4794514775276184,0.29531732201576233,-0.5349686145782471,0.9987353086471558,0.6148566603660583,0.19474823772907257,-0.42775195837020874,0.9999246597290039,0.38976550102233887,0.14150071144104004,-0.4019433856010437,0.999965488910675,0.6246615052223206,0.3363986611366272,-0.482964426279068,0.9364736676216125,0.3552977442741394,0.33207371830940247,-0.5777922868728638,0.9842749834060669,0.44992828369140625,0.3352793753147125,-0.619204580783844,0.8406753540039062,0.5306980013847351,0.3015438914299011,-0.8074150085449219,0.9256515502929688,0.39540547132492065,0.35245245695114136,-0.6592711210250854,0.7040581703186035,0.5789108872413635,0.2975997030735016,-0.858451247215271,0.7716135382652283,0.3808286786079407,0.33648812770843506,-0.6397160291671753,0.6959841251373291,0.591059148311615,0.26592394709587097,-0.8079913854598999,0.7399284243583679,0.39449620246887207,0.3381692171096802,-0.6053943037986755,0.6217332482337952,0.5815896391868591,0.27347880601882935,-0.7862067222595215,0.6720358729362488,0.5604950189590454,0.48868417739868164,0.019768182188272476,0.9983267188072205,0.41459688544273376,0.47306200861930847,-0.019298408180475235,0.9986131191253662,0.5898111462593079,0.7000274062156677,-0.20659542083740234,0.47959640622138977,0.3616809546947479,0.6992862224578857,-0.3317105174064636,0.5600005388259888,0.5657622814178467,0.9988333582878113,0.03159648925065994,0.12154659628868103,0.36740902066230774,1.0091102123260498,-0.12673377990722656,0.20100216567516327,0.5526679158210754,1.0137784481048584,0.04831475019454956,0.1100490540266037,0.3639836013317108,1.0575329065322876,-0.11168279498815536,0.1410239189863205,0.5700029134750366,1.139283299446106,-0.12926176190376282,0.15944354236125946,0.36467546224594116,1.1391202211380005,-0.31104663014411926,0.2255750298500061
0.49045687913894653,0.309184193611145,-0.5924447774887085,0.9965251088142395,0.5090952515602112,0.2994266450405121,-0.6288989782333374,0.9962005019187927,0.5199401378631592,0.29585427045822144,-0.6288589239120483,0.9961391091346741,0.5312081575393677,0.29310837388038635,-0.6288987994194031,0.9956127405166626,0.48364394903182983,0.2955590486526489,-0.6284651160240173,0.9961344003677368,0.4764201045036316,0.2903980016708374,-0.6287420392036438,0.9959037899971008,0.469968318939209,0.2857808768749237,-0.6289631128311157,0.9963930249214172,0.546639084815979,0.24481330811977386,-0.5710631608963013,0.9982776641845703,0.456187903881073,0.23628146946430206,-0.5645398497581482,0.9985483884811401,0.5084258317947388,0.30081409215927124,-0.5415659546852112,0.9987032413482666,0.47923821210861206,0.295827180147171,-0.5413631796836853,0.9987994432449341,0.6149638891220093,0.19491568207740784,-0.4299201965332031,0.999927282333374,0.38912492990493774,0.14212541282176971,-0.4017929136753082,0.9999663829803467,0.6244482398033142,0.33650922775268555,-0.4726448655128479,0.9363107681274414,0.35418328642845154,0.33425500988960266,-0.5650521516799927,0.9835820198059082,0.4500577449798584,0.33645862340927124,-0.5999301671981812,0.8382465243339539,0.5276350378990173,0.30163607001304626,-0.782080352306366,0.9245906472206116,0.39448386430740356,0.38499924540519714,-0.6380004286766052,0.7013715505599976,0.5747660398483276,0.29691725969314575,-0.8312676548957825,0.7701147198677063,0.3817984163761139,0.3451893627643585,-0.6184055805206299,0.6944860816001892,0.5903937816619873,0.26638421416282654,-0.7815940380096436,0.7390118837356567,0.395151287317276,0.3393007516860962,-0.5857580900192261,0.6202484369277954,0.5798265933990479,0.27283433079719543,-0.7608018517494202,0.6717218160629272,0.5608603954315186,0.4888930916786194,0.018769875168800354,0.9983020424842834,0.4147201478481293,0.47323372960090637,-0.01830357499420643,0.9986115097999573,0.5897110104560852,0.7053601145744324,-0.22282898426055908,0.46716055274009705,0.3616328835487366,0.7002052664756775,-0.3503676950931549,0.5538981556892395,0.5655295848846436,0.9983828663825989,0.020717712119221687,0.11712761223316193,0.37001940608024597,1.007501244544983,-0.13869225978851318,0.1946904957294464,0.553198516368866,1.0138195753097534,0.03757258504629135,0.1055847629904747,0.36696431040763855,1.0578120946884155,-0.1232886090874672,0.13794420659542084,0.569404661655426,1.1417391300201416,-0.14780351519584656,0.15429556369781494,0.3714361786842346,1.1430857181549072,-0.3301265835762024,0.21970023214817047
0.4894910752773285,0.3107199966907501,-0.5696073770523071,0.9967403411865234,0.5076383948326111,0.3015712797641754,-0.6065418124198914,0.9964346885681152,0.5186258554458618,0.29847827553749084,-0.6065002083778381,0.9963768124580383,0.5296487212181091,0.2949660122394562,-0.606523334980011,0.9958872199058533,0.4815444350242615,0.2977728843688965,-0.6052957773208618,0.9963619709014893,0.47459420561790466,0.2927676737308502,-0.6055594086647034,0.9961416125297546,0.4680059850215912,0.2882097661495209,-0.6057863235473633,0.9966119527816772,0.546136200428009,0.24820317327976227,-0.5541223287582397,0.9983857870101929,0.4546597898006439,0.23782138526439667,-0.543634295463562,0.9986332058906555,0.5080150961875916,0.30242660641670227,-0.5208373665809631,0.998779833316803,0.4784853458404541,0.2972314953804016,-0.5195008516311646,0.998863160610199,0.6150548458099365,0.19504906237125397,-0.42034369707107544,0.9999297857284546,0.3881447911262512,0.14201192557811737,-0.3850913643836975,0.999967634677887,0.6238609552383423,0.33841317892074585,-0.4489890933036804,0.9361280798912048,0.35370269417762756,0.3355708122253418,-0.5434075593948364,0.9835233092308044,0.4472839832305908,0.33868393301963806,-0.5617180466651917,0.8365040421485901,0.528456449508667,0.30160754919052124,-0.7493017911911011,0.9257320165634155,0.39088085293769836,0.3840416371822357,-0.5975565314292908,0.6997401118278503,0.5764886140823364,0.29639047384262085,-0.7965959310531616,0.7724933624267578,0.3765873312950134,0.3573266565799713,-0.5789530873298645,0.6940891146659851,0.5910943746566772,0.26540905237197876,-0.7459469437599182,0.7420769929885864,0.3902091383934021,0.34597519040107727,-0.5473814606666565,0.6196516752243042,0.579717755317688,0.2720407545566559,-0.726913571357727,0.6755418181419373,0.5609961748123169,0.48908165097236633,0.017491860315203667,0.9982627630233765,0.41475361585617065,0.47339779138565063,-0.017028380185365677,0.9986062049865723,0.5895590782165527,0.7077597975730896,-0.2450273334980011,0.4582187831401825,0.36139896512031555,0.7002107501029968,-0.3677982687950134,0.552055299282074,0.5656307935714722,0.9983860850334167,-0.005065235774964094,0.11342398822307587,0.3700174391269684,1.0071187019348145,-0.15287432074546814,0.18977728486061096,0.5533389449119568,1.014017939567566,0.011398421600461006,0.1017989069223404,0.36717087030410767,1.0579584836959839,-0.1372050791978836,0.13563808798789978,0.5688485503196716,1.1451389789581299,-0.17407552897930145,0.1500341147184372,0.3707641065120697,1.1467901468276978,-0.34414467215538025,0.2152194231748581
0.4894739091396332,0.31042349338531494,-0.8054722547531128,0.996932327747345,0.5078020095825195,0.30111953616142273,-0.8420324325561523,0.9966654777526855,0.5187370181083679,0.29799383878707886,-0.8419343829154968,0.996601939201355,0.5297597050666809,0.2945060729980469,-0.8420289158821106,0.9961537718772888,0.4817519187927246,0.2971514165401459,-0.8436414003372192,0.9965841770172119,0.47483816742897034,0.29194796085357666,-0.8439725041389465,0.9963672757148743,0.4682775139808655,0.2872158885002136,-0.8441569209098816,0.9968169331550598,0.545048713684082,0.23528610169887543,-0.7610254287719727,0.9984942674636841,0.45460137724876404,0.23692549765110016,-0.7655520439147949,0.9987236261367798,0.5074855089187622,0.3020989000797272,-0.7447417974472046,0.9988584518432617,0.4780929982662201,0.29681330919265747,-0.7478084564208984,0.9989289045333862,0.6128326654434204,0.19424541294574738,-0.581555187702179,0.9999344944953918,0.38457661867141724,0.14020447432994843,-0.5592619180679321,0.9999685883522034,0.6204447746276855,0.3346395194530487,-0.6525030732154846,0.936491847038269,0.35787227749824524,0.33059069514274597,-0.635021984577179,0.982395350933075,0.443330854177475,0.33764296770095825,-0.79805588722229,0.841859757900238,0.5432648658752441,0.30027735233306885,-0.7286409735679626,0.9237265586853027,0.3890850245952606,0.36110278964042664,-0.8457168340682983,0.7094454765319824,0.5854575037956238,0.2959892153739929,-0.7607145309448242,0.7695714235305786,0.37667036056518555,0.34075939655303955,-0.8202826380729675,0.7039240002632141,0.5964095592498779,0.26507872343063354,-0.7204340100288391,0.739087700843811,0.38299229741096497,0.33485379815101624,-0.7812663316726685,0.6298444867134094,0.5838004350662231,0.2721404433250427,-0.7063250541687012,0.6740986108779907,0.5608274936676025,0.48166170716285706,0.01749304309487343,0.9983734488487244,0.4134752154350281,0.4687757194042206,-0.017028797417879105,0.9986814856529236,0.5877493619918823,0.7040402293205261,-0.3371707499027252,0.45361632108688354,0.3599884808063507,0.7001706957817078,-0.44589152932167053,0.5503045320510864,0.548772394657135,1.024829387664795,-0.011356941424310207,0.11257567256689072,0.36878257989883423,1.0157781839370728,-0.1622956246137619,0.1878165453672409,0.5498876571655273,1.0216586589813232,-0.0024938357528299093,0.10047581046819687,0.36766308546066284,1.0583243370056152,-0.1451871693134308,0.1342337280511856,0.5665329694747925,1.146762728691101,-0.22835257649421692,0.1502602994441986,0.3695380687713623,1.1485942602157593,-0.371529757976532,0.21518631279468536
0.4881472587585449,0.304015576839447,-0.7500962018966675,0.9970688223838806,0.506434440612793,0.29179349541664124,-0.7841780185699463,0.9968215227127075,0.5171808004379272,0.2879610061645508,-0.784083902835846,0.9967573881149292,0.5279711484909058,0.28057804703712463,-0.784162163734436,0.9963428378105164,0.4804151952266693,0.28924399614334106,-0.7852165102958679,0.996732771396637,0.4736465811729431,0.2841755449771881,-0.7855430841445923,0.9965178966522217,0.4670286774635315,0.27932441234588623,-0.7857454419136047,0.9969560503959656,0.5427209734916687,0.22314976155757904,-0.7041841745376587,0.9985766410827637,0.4536168575286865,0.23070216178894043,-0.7051617503166199,0.9987867474555969,0.5060940980911255,0.2934979796409607,-0.6908136606216431,0.9989124536514282,0.4763895571231842,0.28968942165374756,-0.692847490310669,0.9989710450172424,0.6070123910903931,0.18935129046440125,-0.5362813472747803,0.9999379515647888,0.38419055938720703,0.13998626172542572,-0.5176585912704468,0.9999696612358093,0.6194224953651428,0.3318009674549103,-0.5956918001174927,0.9368314146995544,0.3603479862213135,0.32939526438713074,-0.6450446844100952,0.9825934171676636,0.44258779287338257,0.335927814245224,-0.755602240562439,0.8438564538955688,0.5465035438537598,0.2987775206565857,-0.7608753442764282,0.9254539608955383,0.38951870799064636,0.3501044809818268,-0.8060342073440552,0.7128837704658508,0.5896837711334229,0.29223501682281494,-0.7928658127784729,0.7737678289413452,0.37722283601760864,0.33174896240234375,-0.782507598400116,0.7070247530937195,0.5997484922409058,0.2639302909374237,-0.7466887831687927,0.7431944608688354,0.38634175062179565,0.3283184766769409,-0.7419820427894592,0.6326112747192383,0.5864401459693909,0.269755482673645,-0.7365449666976929,0.6788650155067444,0.5588254332542419,0.4817325174808502,0.01738712191581726,0.9984153509140015,0.41198214888572693,0.4691403806209564,-0.016938136890530586,0.9987157583236694,0.5876572728157043,0.70036381483078,-0.35425853729248047,0.4593634307384491,0.35923829674720764,0.7001946568489075,-0.4428664743900299,0.5588564276695251,0.5487056970596313,1.032011866569519,-0.07728317379951477,0.11475922167301178,0.3683835566043854,1.0220396518707275,-0.1752667874097824,0.1885521411895752,0.5484619736671448,1.0264700651168823,-0.06274103373289108,0.1000257208943367,0.3684349060058594,1.0593668222427368,-0.1542559117078781,0.13407397270202637,0.5666771531105042,1.1467310190200806,-0.2818921208381653,0.15150263905525208,0.3687499165534973,1.1491398811340332,-0.3802504241466522,0.21492038667201996
